Feature,Importance
cat__Driver_Richard Cummings,1.936332693631349e-08
cat__Team_Dana Patten (Owner),1.9312900076007602e-08
cat__Driver_Jack Fisher,1.9245092413468973e-08
cat__Team_Dan Dostinich (Owner),1.920308436678344e-08
cat__Driver_Walt Harvey,1.918384378776967e-08
cat__Driver_Frank Canale,1.9147534734717048e-08
cat__Driver_Ed Normi,1.9144303154320777e-08
cat__Driver_Ed Pimm,1.9123916103049343e-08
cat__Driver_Charles Williamson,1.899956059932693e-08
cat__Team_LTD Powersports,1.8831593781845482e-08
cat__Team_Kathryn Goulet (Owner),1.8765000311661124e-08
cat__Driver_Mickey Meredith,1.8684136180649034e-08
cat__Driver_Buzz McCann,1.8672632589018367e-08
cat__Team_Leon Chester (Owner),1.8669779529220154e-08
cat__Driver_Clay Dale,1.865655095676249e-08
cat__Driver_Gene Blackburn,1.8646961908360484e-08
cat__Driver_Thomas Aiken,1.863496640133912e-08
cat__Driver_Bill Mitchell,1.859395497415713e-08
cat__Driver_Dave Ashley,1.8589895224890023e-08
cat__Driver_Steve Darne,1.8511388711651877e-08
cat__Driver_Ray Janelle,1.8487659631731225e-08
cat__Driver_Rodney Bottinger,1.8487313954872397e-08
cat__Driver_Dan Brode,1.8446474176129898e-08
cat__Driver_Steve Kinser,1.8432588489024842e-08
cat__Driver_Louis Luther,1.84106991876361e-08
cat__Team_T.C. Hunt (Owner),1.8391534171682485e-08
cat__Team_Gene Nead (Owner),1.8374665667379095e-08
cat__Driver_Eddie MacDonald,1.832471530669275e-08
cat__Driver_P.E. Godfrey,1.8247478680981096e-08
cat__Driver_Johnny Nave,1.823025347433297e-08
cat__Driver_Joel Stowe,1.821498406929826e-08
cat__Team_Larry Mann (Owner),1.8131006146940262e-08
cat__Driver_Daniel Warlick,1.8070024794432562e-08
cat__Driver_Nicolas Hammann,1.8052006953230266e-08
cat__Team_Joe Fisher (Owner),1.804780141247343e-08
cat__Driver_Brian Winters,1.8037411045603056e-08
cat__Driver_Tom Guffy,1.7991533631583973e-08
cat__Driver_Mike Page,1.79620940982457e-08
cat__Driver_Albert Hammond,1.7924457244034023e-08
cat__Driver_Jimmy Watson,1.7908599915780474e-08
cat__Team_Frank Klitzer (Owner),1.7901301302593636e-08
cat__Driver_Jon Paques,1.7899616267599282e-08
cat__Team_Al Clark (Owner),1.788598800976838e-08
cat__Driver_Frank Travers,1.7856429204332635e-08
cat__Team_TRIX Racing,1.7850513131622788e-08
cat__Driver_Rick O'Dell,1.7824065031345502e-08
cat__Driver_George Wiltshire,1.781793957745734e-08
cat__Driver_Jim Gillette,1.7794074053762373e-08
cat__Driver_Tim Zock,1.77314464843087e-08
cat__Team_Greg Sarff (Owner),1.772325669758233e-08
cat__Driver_Blaine Kauffman,1.768530139937333e-08
cat__Team_Jack Meeks (Owner),1.7675970259922224e-08
cat__Driver_Memphis Villarreal,1.7647916101815997e-08
cat__Driver_Bill McGee,1.759089566432108e-08
cat__Team_Hamilton Means Racing,1.7563210224070222e-08
cat__Team_Lloyd Chick (Owner),1.754110872451891e-08
cat__Driver_Matt Sielsky,1.7486399411271322e-08
cat__Team_Carl Mays (Owner),1.747305909158369e-08
cat__Driver_Andy Bruni,1.7460011370443668e-08
cat__Team_Joe Lavender (Owner),1.7458941925237533e-08
cat__Driver_Stan Starr,1.7432624511489716e-08
cat__Team_Bob Potter (Owner),1.7389323744793766e-08
cat__Driver_Garland Smith,1.7375086245752468e-08
cat__Driver_Ryan Roulette,1.735605800522886e-08
cat__Driver_Bobby Fox,1.728186965174012e-08
cat__Team_Samuel Brown (Owner),1.7271801259055948e-08
cat__Team_James Hinnant (Owner),1.7268715296193475e-08
cat__Team_Millard Clothier (Owner),1.721115162004275e-08
cat__Driver_B. Fisher,1.7180278065777427e-08
cat__Team_Mike Bales (Owner),1.7160084466648093e-08
cat__Team_Robert Torriere (Owner),1.7121063955527877e-08
cat__Team_Gant Racing,1.708540643162227e-08
cat__Driver_Rodney Cundiff,1.7046561114386217e-08
cat__Driver_Jesse Samples,1.703511828268811e-08
cat__Driver_Gene Petro,1.7031101259808465e-08
cat__Team_Bill Taylor (Owner),1.700555270790656e-08
cat__Driver_Jimmy Ingalls,1.6981091017372273e-08
cat__Team_Rick Lind (Owner),1.6959748463340565e-08
cat__Driver_Junior Franks,1.686033965748443e-08
cat__Driver_Bo Reeder,1.6842273486856774e-08
cat__Driver_Robert Link,1.6800062691939836e-08
cat__Driver_Ronnie Chumley,1.676460211669795e-08
cat__Driver_Larry Utsman,1.6753271580169627e-08
cat__Team_Norm Johnson (Owner),1.6744695333542623e-08
cat__Team_Howard Lackey (Owner),1.671778776874433e-08
cat__Driver_Bob Slawinski,1.669363334140966e-08
cat__Team_Edwards Racing,1.668485595067328e-08
cat__Driver_Freddie Hughes,1.6600089936067312e-08
cat__Driver_Gary DuPuis,1.6580595996661203e-08
cat__Driver_Bill Baker,1.6548891494342e-08
cat__Team_Clarence Benton (Owner),1.6528041677697956e-08
cat__Driver_Frank Waite,1.6511417028398495e-08
cat__Team_William Peach (Owner),1.6476293330059033e-08
cat__Team_Richard Brown (Owner),1.646140321542239e-08
cat__Team_Boys Will Be Boys Racing,1.6444762961956296e-08
cat__Team_Ernie Shaw (Owner),1.6429263233179517e-08
cat__Team_W.H. Baker (Owner),1.6368443941369098e-08
cat__Driver_Charles Stark,1.6336027169153393e-08
cat__Driver_Jack Yardley,1.6322114222432968e-08
cat__Driver_Chuck Prickett,1.6307681185580178e-08
cat__Driver_Darin Brassfield,1.6171068332560158e-08
cat__Team_Rob Fuller Motorsports,1.6126367247824264e-08
cat__Driver_John Haver,1.6094526485106285e-08
cat__Driver_David Triplett,1.5962942081034865e-08
cat__Driver_Gene Thonesen,1.586795209765974e-08
cat__Driver_Paul Phipps,1.5853764538828103e-08
cat__Team_Sam Pearce Racing,1.5814504234616093e-08
cat__Driver_Billy Vee,1.578406836393247e-08
cat__Driver_Bill Hyde,1.573974177898516e-08
cat__Driver_Jimmy Warden,1.5712939192970126e-08
cat__Team_Leo Sigman (Owner),1.570304971789202e-08
cat__Team_Chick Garno (Owner),1.5702590458861256e-08
cat__Driver_Eldon Dotson,1.5620876102462434e-08
cat__Driver_Ed Spencer III,1.555811218415851e-08
cat__Driver_Cotton Farmer,1.5465334407077937e-08
cat__Driver_Elmer Gilliam,1.5424088283947e-08
cat__Team_Ron Caragias (Owner),1.531594754281965e-08
cat__Team_James Bryan (Owner),1.52152773367221e-08
cat__Team_Cook Racing Technologies,1.518333798297983e-08
cat__Driver_Joe Edd Neubert,1.514448754034492e-08
cat__Team_Terry Schoonover (Owner),1.5100131423894795e-08
cat__Team_Max Schwimer (Owner),1.508855377944021e-08
cat__Driver_Legs Whitcomb,1.5082346406993346e-08
cat__Team_Steve Arndt (Owner),1.5060668824119067e-08
cat__Driver_Cameron Lawrence,1.504237335809058e-08
cat__Track_Rapid Valley Speedway,1.5036707169259815e-08
cat__Driver_Laurent Rioux,1.5033686999536223e-08
cat__Team_Fred Goad (Owner),1.5005926026869925e-08
cat__Team_Jim Mills (Owner),1.4971135463284616e-08
cat__Driver_Jim Raptis,1.496775252512842e-08
cat__Driver_Mike James,1.4946225613425068e-08
cat__Team_Carl Burris (Owner),1.4943861057128078e-08
cat__Driver_Wayne Fielden,1.4926374804931645e-08
cat__Driver_Dale Quarterley,1.490865415755837e-08
cat__Team_James French (Owner),1.4887817078914042e-08
cat__Driver_Allan Harley,1.4835366865963678e-08
cat__Team_Leavine Fenton Racing,1.4794719167762695e-08
cat__Driver_John Blewett,1.4793956462279771e-08
cat__Driver_John Finger,1.4754107991615503e-08
cat__Team_Halverson Racing,1.4742085170079577e-08
cat__Team_John Aramendia (Owner),1.471794530364925e-08
cat__Driver_Charlie Jackson,1.4685467832234003e-08
cat__Driver_Ray Courtemanche Jr.,1.4669241484134697e-08
cat__Driver_Nate Monteith,1.4650818498851071e-08
cat__Team_Paul Cox (Owner),1.4569718748231368e-08
cat__Driver_Tanner Carrick,1.4564050296761277e-08
cat__Team_Brown Racing,1.4547588277495291e-08
cat__Driver_Richard Jones,1.4501888399753312e-08
cat__Driver_John Rogers,1.446705695112007e-08
cat__Driver_Bud Erb,1.4445471759564817e-08
cat__Driver_James Coleman,1.4443281151680093e-08
cat__Driver_Brent Elliott,1.4439866480040391e-08
cat__Team_Ore Racing,1.4430991179573417e-08
cat__Driver_Buck Barr,1.4415365759517683e-08
cat__Driver_Johnny McFadden,1.4411749142180975e-08
cat__Driver_Charles Sanchez,1.437102312552292e-08
cat__Team_Bradford Miller (Owner),1.43134275453165e-08
cat__Driver_James Cogdill,1.430847560460094e-08
cat__Driver_Carson Ferguson,1.4237292759984428e-08
cat__Driver_Steve Peles,1.4223359370047866e-08
cat__Driver_Tom Bambard,1.4198653869088096e-08
cat__Team_Stoney Johnson (Owner),1.4186258106242874e-08
cat__Driver_Carter Fartuch,1.4154801310555206e-08
cat__Driver_Bob Wood,1.4148272091358457e-08
cat__Driver_Frank Hill,1.4112908264999023e-08
cat__Driver_Dennis Hannel,1.4107986660322914e-08
cat__Driver_Smokey Yunick,1.4053230138195264e-08
cat__Driver_Jim Mundy,1.3983927692842328e-08
cat__Driver_Bruce Blodgett,1.398244669590476e-08
cat__Driver_Nestor Peles,1.392083137824974e-08
cat__Driver_Tommy Ringstaff,1.3891085081746773e-08
cat__Driver_John Alexander,1.3865722958782517e-08
cat__Team_Paper Hangers (Owner),1.3844605314959926e-08
cat__Make_Sprite,1.3796829575363484e-08
cat__Team_Robert Switzer (Owner),1.3794274359646418e-08
cat__Driver_Mike Batinich,1.3792396476270016e-08
cat__Driver_Mel Cook,1.3789496388158896e-08
cat__Driver_David Gravel,1.371818584491711e-08
cat__Team_Revis Racing,1.3647899358048599e-08
cat__Team_Bo Reeder (Owner),1.3616146193662444e-08
cat__Driver_Bob Bondurant,1.3603630228845667e-08
cat__Team_John Haver (Owner),1.3562365123076747e-08
cat__Team_Eddie Tharp (Owner),1.3549185557865786e-08
cat__Team_Larry Odo (Owner),1.354915000540328e-08
cat__Driver_Don Stives,1.3533320203641501e-08
cat__Driver_Garrett Liberty,1.3461308589986738e-08
cat__Driver_Chris Lawson,1.3455919083648713e-08
cat__Team_Tommy Andrews (Owner),1.343427945569038e-08
cat__Team_Ken Small (Owner),1.3375058848539568e-08
cat__Driver_Rick Scribner,1.3308168824715325e-08
cat__Driver_Paul Lyons,1.3273023329683588e-08
cat__Team_Fox Brothers,1.3272802434693674e-08
cat__Driver_Preston Brown,1.324657315523877e-08
cat__Team_Benny Parsons (Owner),1.3242301044625137e-08
cat__Driver_Preston Tutt,1.3214351341867491e-08
cat__Team_Cefalia Racing,1.3118572532373501e-08
cat__Driver_Ray Clark,1.3116839878627782e-08
cat__Driver_Denny Wilson,1.3060208876718477e-08
cat__Driver_Ed Spencer,1.3059851199452269e-08
cat__Team_Mike Skinner (Owner),1.305195896599211e-08
cat__Team_A.C. Rakestraw (Owner),1.2997586653917262e-08
cat__Team_Budd Olsen (Owner),1.2942195938389431e-08
cat__Team_Morris-Ragan,1.293260649576961e-08
cat__Driver_Jack Carr,1.2921886535189302e-08
cat__Driver_Ryan Hanson,1.2885365833845372e-08
cat__Driver_Bobby Jacks,1.2878030467696547e-08
cat__Team_Bierschwale Racing,1.2841975164684934e-08
cat__Team_Rocky Moran (Owner),1.2763869268425688e-08
cat__Team_Gus Wilson (Owner),1.2761089047467979e-08
cat__Team_Allen Beebe,1.2721296729967138e-08
cat__Driver_Harry Schilling,1.2709552927063277e-08
cat__Driver_Jim Coltrane,1.2700985545731942e-08
cat__Driver_Rock Harn,1.268519212055931e-08
cat__Driver_Red Dowdy,1.2658307703666654e-08
cat__Driver_Robert Bruce,1.2650248124709818e-08
cat__Driver_Ricky Moxley,1.2626692821074052e-08
cat__Team_Chris Rice (Owner),1.2624037984021046e-08
cat__Driver_Ricky Smith,1.2621458791287692e-08
cat__Team_Kelly Souza (Owner),1.2588219512931889e-08
cat__Driver_Jim Derhaag,1.2557649002443873e-08
cat__Driver_Fuzzy Clifton,1.250373600201711e-08
cat__Team_Eugene Marquardt (Owner),1.2474549109398837e-08
cat__Team_George Bignotti (Owner),1.2469901788872208e-08
cat__Team_Julian Kline (Owner),1.2460309351414867e-08
cat__Team_Pappy Crane (Owner),1.2431339774171795e-08
cat__Driver_Bobby Fisher,1.232025884572063e-08
cat__Driver_Steve Hoddick,1.2316790542236811e-08
cat__Team_Dick Clothier (Owner),1.2310875388577854e-08
cat__Team_TWC Motorsport,1.2310093353444992e-08
cat__Team_North Star Racing,1.2288078861908966e-08
cat__Driver_Jim Fitzgerald,1.2260203589866335e-08
cat__Driver_Dana Hall,1.2248414980114654e-08
cat__Team_Whitey Gerkin (Owner),1.224585139197668e-08
cat__Team_John Blewett (Owner),1.216339751589405e-08
cat__Team_Nancy Tallas (Owner),1.2154662049767196e-08
cat__Team_Shepherd Racing Ventures,1.2147921818437684e-08
cat__Driver_Danny Curley,1.2086475719257002e-08
cat__Team_Waterman Racing,1.208410994575871e-08
cat__Driver_Tim Ward,1.2080917378736506e-08
cat__Driver_Ernie Cline,1.20621679253938e-08
cat__Driver_Ronny Myers,1.1957131746043402e-08
cat__Team_Charles Heckert (Owner),1.1942012936647358e-08
cat__Team_Sam Nunn (Owner),1.1940480446322995e-08
cat__Team_Team Kapusta Racing,1.1934145593845925e-08
cat__Team_Paul Roberts (Owner),1.186676836441044e-08
cat__Driver_Jarod Robie,1.1825575031316494e-08
cat__Driver_Bill Meazell,1.1786423524312143e-08
cat__Driver_Bill James,1.1774504181005437e-08
cat__Driver_Jimmy Hardin,1.177199328297121e-08
cat__Driver_Albert Price,1.174090868068389e-08
cat__Driver_Earl Bamber,1.1699487670555443e-08
cat__Driver_Steve Garrett,1.1694756335167431e-08
cat__Driver_Daniel Sasnett,1.1684818779230286e-08
cat__Team_Bob Chapman (Owner),1.165300446140207e-08
cat__Driver_Fred Hunt,1.1611033888421688e-08
cat__Team_Kenny Grimes Racing,1.1535457171200844e-08
cat__Team_Louis Headley (Owner),1.1526529404063523e-08
cat__Driver_Murrace Walker,1.1503827647732973e-08
cat__Driver_Al Tibbetts,1.1460507264478715e-08
cat__Driver_Don Angel,1.1453087450598982e-08
cat__Driver_Maurice Randall,1.1423723552838353e-08
cat__Driver_Chub Williams,1.133206404267641e-08
cat__Driver_Dick Cook,1.1298376977895773e-08
cat__Driver_Roy Gemberling,1.1265568163790252e-08
cat__Driver_Cal Fisher,1.1260241667343003e-08
cat__Driver_Max Johnston,1.123058996371052e-08
cat__Driver_Charles Morgan Jr.,1.1211536307005547e-08
cat__Team_Jack Johnson (Owner),1.1205300948935898e-08
cat__Team_Pug Blalock (Owner),1.1202342126231282e-08
cat__Team_Joe Littlejohn (Owner),1.1163517575748085e-08
cat__Track_Davenport Speedway,1.1134312070462093e-08
cat__Team_Tony Lavati (Owner),1.1133703755861653e-08
cat__Driver_Ralph Roberts,1.1112667625607434e-08
cat__Team_Tommy Boger (Owner),1.1017977173940528e-08
cat__Driver_Andy Seuss,1.1014067031761372e-08
cat__Team_John Jackson (Owner),1.0966649248366732e-08
cat__Driver_Joe Martin,1.0961989542703681e-08
cat__Driver_Patrick Latimer,1.0938947409355798e-08
cat__Driver_Chuck Pittinger,1.0927531496988248e-08
cat__Team_Jack Lawrence (Owner),1.092653485002033e-08
cat__Driver_Lloyd Chick,1.0922169260520583e-08
cat__Team_Jack Beumer (Owner),1.092056712941198e-08
cat__Driver_Joe Bellinato,1.0899310926852104e-08
cat__Driver_Jack Cumiford,1.0897026727264814e-08
cat__Team_M-R Motorsports,1.0874322710025843e-08
cat__Team_J.B. Cunningham (Owner),1.0867862145237532e-08
cat__Driver_Lacy Jackson,1.0857601308359724e-08
cat__Driver_Paddy Rodenbeck,1.0850594171028557e-08
cat__Driver_L.W. Wright,1.0846358400738294e-08
cat__Team_Jim Wright (Owner),1.0840199475778213e-08
cat__Team_Cowen Robert (Owner),1.0840051958994364e-08
cat__Driver_Peter Gregg,1.0819947536099896e-08
cat__Driver_Mark Simo,1.0792458702870838e-08
cat__Driver_Dale Perry,1.0756011149925956e-08
cat__Driver_John McVitty,1.0727058938130113e-08
cat__Driver_Art Anderson,1.0704126114444284e-08
cat__Driver_Tyre Rakestraw,1.0610676974334306e-08
cat__Driver_Chris Dyson,1.0597358672093398e-08
cat__Team_Thomas Mohrhauser (Owner),1.0597358672091757e-08
cat__Driver_Joe Saunders,1.0586751686712957e-08
cat__Driver_Junior Garrett,1.0536495204394882e-08
cat__Driver_John Erickson,1.0533733613535967e-08
cat__Driver_Harry Bennett,1.049978917085114e-08
cat__Driver_Jeremy Petty,1.0489837467007739e-08
cat__Team_Budd Hagelin (Owner),1.0485940328781855e-08
cat__Driver_Roy Hall,1.0485012492112456e-08
cat__Team_Chase Mattioli Racing,1.041135501006126e-08
cat__Driver_Fats Caruso,1.0399540858228823e-08
cat__Team_Bob Greeley (Owner),1.0388845827848516e-08
cat__Driver_Alli Owens,1.0310231887784066e-08
cat__Team_Bob Beck (Owner),1.0278485371286397e-08
cat__Driver_Mitch Walker,1.0277720470297564e-08
cat__Team_T&G Racing,1.0239521077300727e-08
cat__Driver_Lester Hicks,1.0227946515701796e-08
cat__Team_Marvin Petty (Owner),1.0197870949382663e-08
cat__Driver_Maryeve Dufault,1.0162994552662668e-08
cat__Driver_Jose Luis Ramirez,1.0141232546170639e-08
cat__Driver_Rollin Smith,1.0123732083475331e-08
cat__Driver_Dave Reiley,1.008675201184424e-08
cat__Driver_Edward Cooper,1.007365218331029e-08
cat__Driver_Gene Rose,1.0070936719725863e-08
cat__Driver_Jerry Keyes,1.0020158201155018e-08
cat__Driver_Shawn Hendricks,9.977735572046098e-09
cat__Driver_Jerry Plotts,9.957289415414998e-09
cat__Driver_Chauncey Crist,9.934745873109928e-09
cat__Team_Daytona Speed Inc.,9.883458828577e-09
cat__Driver_Jerry Foyt,9.851316859777633e-09
cat__Team_Paul Craig Jr. (Owner),9.844305899412702e-09
cat__Driver_Roger Laperle,9.815742010285366e-09
cat__Team_Sandy Satullo (Owner),9.80229895153711e-09
cat__Team_Susan Santerre (Owner),9.770874660768418e-09
cat__Team_Herb Tillman (Owner),9.682723431050364e-09
cat__Team_Dick Wearing (Owner),9.669103953048599e-09
cat__Driver_Tommy Andrews,9.636320609404895e-09
cat__Driver_Red Hollingsworth,9.611766915678468e-09
cat__Driver_Ralph Smith,9.573438369283291e-09
cat__Driver_Bill Meyer,9.53924553271216e-09
cat__Driver_Rocky Moran,9.516313902646357e-09
cat__Driver_Kevin Love,9.498833573531565e-09
cat__Team_Robert Link (Owner),9.462370266949876e-09
cat__Team_G.A. Faver (Owner),9.458960580910234e-09
cat__Driver_Slick Gardner,9.433714071550268e-09
cat__Team_James Reece (Owner),9.394196634757427e-09
cat__Team_Joey Arrington (Owner),9.373443604886045e-09
cat__Driver_Bud Bennett,9.37274717351374e-09
cat__Driver_Dave Alonzo,9.292445216088336e-09
cat__Driver_Jerry Roedell,9.265754729114532e-09
cat__Driver_Lloyd Ragon,9.2643707542647e-09
cat__Driver_Joe Falk,9.190591152249024e-09
cat__Team_George Hartley (Owner),9.161796035982258e-09
cat__Driver_Lisa Jackson,9.155609711239329e-09
cat__Driver_Harold Painter,9.095267158335959e-09
cat__Driver_Herschel White,9.021769325304102e-09
cat__Driver_Victor Brenzelli,9.004344195668214e-09
cat__Driver_Larry Odo,8.989339308550754e-09
cat__Driver_Dick Sanford,8.968240115083212e-09
cat__Team_Byers Racing,8.966969888979577e-09
cat__Team_Harry Sims (Owner),8.957580853432147e-09
cat__Driver_Bill Prietzel,8.915830574058735e-09
cat__Team_Cliff Caldwell (Owner),8.899669907498903e-09
cat__Team_Jim Bangsberry (Owner),8.894841703385436e-09
cat__Driver_Bill Olson,8.885210650590212e-09
cat__Team_James Rupe (Owner),8.879361243910764e-09
cat__Driver_Bob Gould,8.854208082634434e-09
cat__Team_Wiltshire Racing,8.824433552637398e-09
cat__Team_Sharon Bixman (Owner),8.786036155813448e-09
cat__Driver_Sandy Satullo,8.780081472043278e-09
cat__Driver_Michael Christopher Jr.,8.766091762057143e-09
cat__Driver_Bruce Driver,8.7413788546669e-09
cat__Team_Tetsuo Fuchigami (Owner),8.734110128022078e-09
cat__Team_Joe Bearscheck (Owner),8.704758325295585e-09
cat__Driver_Russell Armentrout,8.68793362940003e-09
cat__Team_Paul Stockwell (Owner),8.683344633479869e-09
cat__Team_Brent Crews Racing,8.679569810166965e-09
cat__Driver_Fritz Schultz,8.616204504619388e-09
cat__Driver_Chuck Walton,8.606643545878558e-09
cat__Team_Kelly Moore (Owner),8.583648784742574e-09
cat__Driver_Joe Madore,8.562642253790667e-09
cat__Driver_Herb Trimble,8.549747639180657e-09
cat__Driver_Bob Greeley,8.503817035059192e-09
cat__Driver_Nels Miller,8.462227678743238e-09
cat__Driver_Bob Brunell,8.457095701272788e-09
cat__Driver_John Ford,8.454139891657386e-09
cat__Team_W.M. Harrison (Owner),8.407211822561346e-09
cat__Driver_Tony DeStafano,8.395393504371285e-09
cat__Driver_Bobby Fleming,8.382564350445345e-09
cat__Driver_Jimmy Simpson,8.377628833268084e-09
cat__Team_John McGinley (Owner),8.306665763855351e-09
cat__Team_Robert Fain (Owner),8.294688099705452e-09
cat__Team_Frank Tanner (Owner),8.246963554314606e-09
cat__Driver_Don Pruitt,8.229236311980052e-09
cat__Team_Sheltra Motorsports,8.225484529733123e-09
cat__Driver_Randy Hutchison,8.221230023796825e-09
cat__Driver_Reitzel Darner,8.204210557013291e-09
cat__Team_Dick Meyer (Owner),8.149006504662717e-09
cat__Team_Paul Pattie (Owner),8.117065055642635e-09
cat__Driver_Scott Steckly,8.071349106965844e-09
cat__Team_Carson Dyer (Owner),8.067812227894927e-09
cat__Driver_Jesse Smith,8.062076086437635e-09
cat__Team_Jack Etheridge (Owner),8.037647739595252e-09
cat__Team_H.C. Porter (Owner),7.965858542354077e-09
cat__Driver_Tim Boulton,7.951493216742863e-09
cat__Team_Collins Motorsports,7.942092831642908e-09
cat__Driver_Rolf Stommelen,7.934827395089748e-09
cat__Driver_Johnny Coy Jr.,7.929049171923831e-09
cat__Driver_Stan Fox,7.898445221134572e-09
cat__Driver_Boyd Adams,7.882880572277077e-09
cat__Driver_Art Brady,7.878350127647579e-09
cat__Team_Robin Gaita (Owner),7.799789399266571e-09
cat__Team_Gus Davis (Owner),7.731998239375798e-09
cat__Driver_Frank Jones,7.724642388370702e-09
cat__Team_Jack Harden (Owner),7.713372034102419e-09
cat__Driver_Bob Hogle,7.699074464930522e-09
cat__Driver_Jonathan Lee Edwards,7.675590044849002e-09
cat__Driver_Glen McDuffie,7.674221144113351e-09
cat__Team_Tri-City Motorsports,7.668650517858833e-09
cat__Team_Robert Hillis (Owner),7.63917041244066e-09
cat__Driver_Tommie Elliott,7.542898898674274e-09
cat__Driver_Dick Goode,7.50146220203792e-09
cat__Team_Ruby Flock (Owner),7.499936231783803e-09
cat__Driver_A.J. Reno,7.481362879874265e-09
cat__Team_Miller Racing Group,7.461057009099757e-09
cat__Team_Neil Chaffin (Owner),7.4498150171234306e-09
cat__Driver_Austin Varco,7.4310536111507e-09
cat__Team_Combs Racing,7.42881480193646e-09
cat__Driver_John Smith,7.382512688079673e-09
cat__Driver_Stewart Hayward,7.382302004294872e-09
cat__Driver_Gary Kershaw,7.372346555522907e-09
cat__Team_Al Wagoner (Owner),7.35152785741415e-09
cat__Team_Baugess Racing,7.312825436089129e-09
cat__Driver_Ace Shearer,7.253182699402878e-09
cat__Driver_Enrique Baca,7.218966414130577e-09
cat__Team_Meacham Racing,7.207677459569671e-09
cat__Driver_Woody Fisher,7.182825827037734e-09
cat__Team_Les Bomar (Owner),7.172330284800308e-09
cat__Driver_Dusty Fuller,7.078376062445237e-09
cat__Driver_Josh White,7.07007578283228e-09
cat__Driver_Hilly Rife,7.026542197471675e-09
cat__Team_Tyre Rakestraw (Owner),7.002155214113922e-09
cat__Driver_Bud Rackley,7.000172548496115e-09
cat__Team_Gunderman Racing,6.991213825763054e-09
cat__Driver_Robbie Pyle,6.950380562829024e-09
cat__Team_Boyd Racing,6.940604301547236e-09
cat__Driver_Eddie McKean,6.925876140398575e-09
cat__Team_Al Self (Owner),6.913856700727204e-09
cat__Driver_Mike Kittlekow,6.909493328247787e-09
cat__Driver_Bill Corley,6.866881555224075e-09
cat__Driver_Bob Carpenter,6.863694990333079e-09
cat__Driver_Kenneth Bridge,6.854262026843919e-09
cat__Driver_Doc Lee,6.85147903468931e-09
cat__Driver_Butch Jarvis,6.78443198205542e-09
cat__Driver_Ted Thomas,6.724103900997431e-09
cat__Driver_Ronnie Sanders,6.7193194616708176e-09
cat__Driver_A.F. Nichols,6.69264045195262e-09
cat__Team_Buzz Wilson (Owner),6.670463671015956e-09
cat__Team_Johnny Gouveia (Owner),6.659556175941436e-09
cat__Track_Airborne Speedway,6.64672826982003e-09
cat__Driver_Fred Bethune,6.626871520142507e-09
cat__Team_Ross Racing,6.6110988828716245e-09
cat__Driver_Louie Littlepage,6.602524557936624e-09
cat__Driver_Arnold Ladd,6.522328682146616e-09
cat__Driver_Gregory Rayl,6.514495255584544e-09
cat__Team_Chuck Green (Owner),6.480262052679806e-09
cat__Driver_Guy Jones,6.407764727780399e-09
cat__Driver_Rusty Sanders,6.359005089780286e-09
cat__Driver_Joe Schlesser,6.34072836449088e-09
cat__Team_Dan Selznick (Owner),6.325994707545985e-09
cat__Driver_Joie Ray,6.316818981998398e-09
cat__Team_Jimmy Ingalls (Owner),6.304022445906969e-09
cat__Driver_Steve Hauser,6.301708026328603e-09
cat__Team_Talmadge Prince (Owner),6.263527395647207e-09
cat__Team_Ashton Gray Racing,6.25363414719768e-09
cat__Driver_Brett Oakley,6.248686235724264e-09
cat__Driver_Ward Towers,6.246280202244396e-09
cat__Driver_Bill Bennett,6.214133503241445e-09
cat__Driver_Chuck Schroedel,6.181347308947514e-09
cat__Driver_George Rogge,6.172244163891604e-09
cat__Team_Greenfield Racing,6.158343179838387e-09
cat__Driver_Matt DeMatthews,6.154420657591945e-09
cat__Team_Mike Klapak (Owner),6.134920414287809e-09
cat__Driver_Jeff Choquette,6.107561654022057e-09
cat__Driver_Bill Scott (Brevard),6.088206044231112e-09
cat__Driver_Patrick Long,6.031481028983908e-09
cat__Driver_Kole Raz,5.996607161441654e-09
cat__Driver_Ken Anderson,5.991477612213764e-09
cat__Driver_Red Kalajainen,5.9875459646017e-09
cat__Driver_Billy Adkins,5.983727543083653e-09
cat__Team_Hans Winter (Owner),5.980563759604033e-09
cat__Team_Tamara Turner (Owner),5.972944074684015e-09
cat__Driver_Bobby Brewer,5.96431980603943e-09
cat__Driver_Buddy Cox,5.950029047905606e-09
cat__Driver_Ricky Vanadore,5.935629018196195e-09
cat__Team_Robert Creech (Owner),5.934545417291156e-09
cat__Driver_John Paschall,5.929127424553558e-09
cat__Team_Terczak Racing,5.897480751743027e-09
cat__Driver_Bugs Hairfield,5.8917836190647095e-09
cat__Driver_Ross Thompson,5.88414873776408e-09
cat__Driver_Randy Myers,5.864846986565943e-09
cat__Team_Michael Brockman (Owner),5.864698810975547e-09
cat__Driver_Bobby Watson,5.859429951474376e-09
cat__Driver_Wes Morgan,5.856394750193238e-09
cat__Driver_Bill Meacham,5.839077150822935e-09
cat__Team_W.A. Smith (Owner),5.829323458730349e-09
cat__Driver_Tommy Boger,5.814191062627789e-09
cat__Driver_Bill Williams,5.7880713286600495e-09
cat__Driver_Hoss Kagle,5.786017409341501e-09
cat__Driver_Matt Wilson,5.759381565264161e-09
cat__Driver_Ernie Francis Jr.,5.755189060812087e-09
cat__Driver_John Lansaw,5.746164343257366e-09
